,global_unique_identifier,last_edited_date,taxonomic_order,category,common_name,scientific_name,subspecies_common_name,subspecies_scientific_name,observation_count,breeding_bird_atlas_code,breeding_bird_atlas_category,age_sex,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,latitude,longitude,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,has_media,approved,reviewed,reason,trip_comments,species_comments,v47,pelagic,legit,duplicate
617,URN:CornellLabOfOrnithology:EBIRD:OBS162780722,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,8,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-03,7:30:00,obsr160903,S11512984,Area,P23,EBIRD,690,NA,38.4451,5,1,G459323,0,1,0,,,,NA,TRUE,0,
615,URN:CornellLabOfOrnithology:EBIRD:OBS162854673,43:17.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,9,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-04,6:45:00,obsr160903,S11519379,Area,P23,EBIRD,735,NA,38.4451,5,1,G459733,0,1,0,,,,NA,TRUE,0,
608,URN:CornellLabOfOrnithology:EBIRD:OBS162933275,16:20.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-05,6:45:00,obsr160903,S11527567,Area,P23,EBIRD,780,NA,38.4451,5,1,G460299,0,1,0,,,,NA,TRUE,0,
591,URN:CornellLabOfOrnithology:EBIRD:OBS163028110,55:54.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-06,6:30:00,obsr160903,S11534563,Area,P23,EBIRD,780,NA,38.4451,5,1,G460814,0,1,0,,,,NA,TRUE,0,
603,URN:CornellLabOfOrnithology:EBIRD:OBS163095893,54:35.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-07,6:45:00,obsr160903,S11539848,Area,P23,EBIRD,780,NA,38.4451,5,1,G461132,0,1,0,,,,NA,TRUE,0,
607,URN:CornellLabOfOrnithology:EBIRD:OBS163186842,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,9,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-08,6:45:00,obsr160903,S11546076,Area,P23,EBIRD,780,NA,38.4451,5,1,G461624,0,1,0,,,,NA,TRUE,0,
614,URN:CornellLabOfOrnithology:EBIRD:OBS163291682,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,10,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-09,6:45:00,obsr160903,S11552704,Area,P23,EBIRD,735,NA,38.4451,7,1,G462099,0,1,0,,,,NA,TRUE,0,
593,URN:CornellLabOfOrnithology:EBIRD:OBS163382605,57:33.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-10,6:45:00,obsr160903,S11559004,Area,P23,EBIRD,720,NA,38.4451,7,1,G462596,0,1,0,,,,NA,TRUE,0,
610,URN:CornellLabOfOrnithology:EBIRD:OBS163460815,49:01.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-11,6:45:00,obsr160903,S11564971,Area,P23,EBIRD,780,NA,38.4451,5,1,G462848,0,1,0,,,,NA,TRUE,0,
596,URN:CornellLabOfOrnithology:EBIRD:OBS163534775,53:03.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-12,6:45:00,obsr160903,S11570657,Area,P23,EBIRD,735,NA,38.4451,6,1,G463120,0,1,0,,,,NA,TRUE,0,
609,URN:CornellLabOfOrnithology:EBIRD:OBS163625196,25:40.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-13,6:45:00,obsr160903,S11577085,Area,P23,EBIRD,780,NA,38.4451,5,1,G463593,0,1,0,,,,NA,TRUE,0,
606,URN:CornellLabOfOrnithology:EBIRD:OBS163725366,20:43.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,12,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-14,6:45:00,obsr160903,S11583566,Area,P23,EBIRD,465,NA,38.4451,6,1,G463975,0,1,0,,,,NA,TRUE,0,
616,URN:CornellLabOfOrnithology:EBIRD:OBS163838119,33:22.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-15,,obsr160903,S11590851,Incidental,P20,EBIRD,NA,NA,NA,NA,1,G464336,0,1,0,,,,NA,TRUE,0,
613,URN:CornellLabOfOrnithology:EBIRD:OBS163957564,35:13.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,11,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-16,6:30:00,obsr160903,S11599113,Area,P23,EBIRD,780,NA,38.4451,6,1,G464788,0,1,0,,,,NA,TRUE,0,
594,URN:CornellLabOfOrnithology:EBIRD:OBS164082528,34:17.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,10,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-17,6:45:00,obsr160903,S11609500,Area,P23,EBIRD,765,NA,38.4451,6,1,G465527,0,1,0,,,,NA,TRUE,0,
618,URN:CornellLabOfOrnithology:EBIRD:OBS164177758,42:03.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,10,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-18,6:45:00,obsr160903,S11623294,Area,P23,EBIRD,780,NA,38.4451,6,1,G465973,0,1,0,,,,NA,TRUE,0,
604,URN:CornellLabOfOrnithology:EBIRD:OBS164245152,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,10,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-19,6:30:00,obsr160903,S11627938,Area,P23,EBIRD,720,NA,38.4451,6,1,G466270,0,1,0,,2 shark attacks observed today,,NA,TRUE,0,
599,URN:CornellLabOfOrnithology:EBIRD:OBS164317802,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,10,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-20,8:30:00,obsr160903,S11632560,Area,P23,EBIRD,660,NA,38.4451,6,1,G466595,0,1,0,,,,NA,TRUE,0,
611,URN:CornellLabOfOrnithology:EBIRD:OBS164392051,31:52.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,8,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-21,7:00:00,obsr160903,S11637699,Area,P23,EBIRD,660,NA,38.4451,6,1,G467005,0,1,0,,,,NA,TRUE,0,
612,URN:CornellLabOfOrnithology:EBIRD:OBS164489177,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,8,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-22,7:00:00,obsr160903,S11644412,Area,P23,EBIRD,690,NA,38.4451,8,1,G467437,0,1,0,,,,NA,TRUE,0,
619,URN:CornellLabOfOrnithology:EBIRD:OBS164603642,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,9,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-23,8:00:00,obsr160903,S11651853,Incidental,P20,EBIRD,NA,NA,NA,7,1,G467943,0,1,0,,,,NA,TRUE,0,
592,URN:CornellLabOfOrnithology:EBIRD:OBS164705251,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,7,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-24,7:00:00,obsr160903,S11658505,Area,P23,EBIRD,780,NA,38.4451,7,1,G468487,0,1,0,,,,NA,TRUE,0,
600,URN:CornellLabOfOrnithology:EBIRD:OBS164786518,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,8,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-25,8:00:00,obsr160903,S11663676,Incidental,P20,EBIRD,NA,NA,NA,NA,1,G468946,0,1,0,,,,NA,TRUE,0,
620,URN:CornellLabOfOrnithology:EBIRD:OBS164865705,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,7,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-26,6:30:00,obsr160903,S11669339,Area,P23,EBIRD,660,NA,38.4451,8,1,G469265,0,1,0,,,,NA,TRUE,0,
598,URN:CornellLabOfOrnithology:EBIRD:OBS164945609,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,7,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-27,,obsr160903,S11674853,Incidental,P20,EBIRD,NA,NA,NA,NA,1,G469687,0,1,0,,,,NA,TRUE,0,
601,URN:CornellLabOfOrnithology:EBIRD:OBS165025140,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,6,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-28,8:00:00,obsr160903,S11680506,Incidental,P20,EBIRD,NA,NA,NA,7,1,G470094,0,1,0,,,,NA,TRUE,0,
462,URN:CornellLabOfOrnithology:EBIRD:OBS573648611,25:15.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,6,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-28,8:40:00,obsr139709,S42442855,Area,P23,EBIRD,450,NA,38.4451,5,0,,0,1,0,,"notes from my personal list, not reflecting entire crew",,NA,TRUE,0,
602,URN:CornellLabOfOrnithology:EBIRD:OBS165112542,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,6,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-29,6:45:00,obsr281582,S11685743,Area,P23,EBIRD,720,NA,38.4451,5,1,G470351,0,1,0,,,,NA,TRUE,0,
595,URN:CornellLabOfOrnithology:EBIRD:OBS165231429,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,6,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-30,6:30:00,obsr281582,S11693441,Area,P23,EBIRD,720,NA,38.4451,5,1,G470721,0,1,0,,,,NA,TRUE,0,
461,URN:CornellLabOfOrnithology:EBIRD:OBS167584412,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,X,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-09-30,9:00:00,obsr147985,S11871801,Traveling,P22,EBIRD,405,32.187,NA,1,0,,0,1,0,,"Western Field Ornithologists field trip to the Farallon Islands.  Trip out of Sausalito aboard the ""Outer Limits"".  Trip led by Debbie Shearwater, Peter Pyle, Russ Bradley and Annie Schmidt.  The entry represents the San Francisco portion of the trip.  Submitted from  BirdLog for Android v1.6",,NA,TRUE,0,
590,URN:CornellLabOfOrnithology:EBIRD:OBS165234107,43:53.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4680,NA,,,Farallon Islands pelagic (SF Co.),L767707,H,37.7185903,-122.9534912,2012-09-30,,obsr94220,S11693627,Incidental,P20,EBIRD,NA,NA,NA,NA,1,G472797,0,1,0,,,,NA,TRUE,0,
623,URN:CornellLabOfOrnithology:EBIRD:OBS165324397,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,5,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-01,6:30:00,obsr160903,S11699813,Area,P23,EBIRD,720,NA,38.4451,5,1,G471198,0,1,0,,,,NA,TRUE,0,
626,URN:CornellLabOfOrnithology:EBIRD:OBS165408671,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-02,6:30:00,obsr160903,S11705421,Area,P23,EBIRD,750,NA,38.4451,5,1,G472133,0,1,0,,,,NA,TRUE,0,
634,URN:CornellLabOfOrnithology:EBIRD:OBS165489984,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-03,7:00:00,obsr160903,S11711377,Area,P23,EBIRD,720,NA,38.4451,5,1,G471864,0,1,0,,,,NA,TRUE,0,
625,URN:CornellLabOfOrnithology:EBIRD:OBS165567573,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-04,6:30:00,obsr160903,S11718031,Area,P23,EBIRD,720,NA,38.4451,5,1,G472132,0,1,0,,,,NA,TRUE,0,
629,URN:CornellLabOfOrnithology:EBIRD:OBS165647043,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-05,6:30:00,obsr160903,S11723663,Area,P23,EBIRD,720,NA,38.4451,5,1,G472469,0,1,0,,,,NA,TRUE,0,
621,URN:CornellLabOfOrnithology:EBIRD:OBS165743925,45:36.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-06,6:30:00,obsr160903,S11729600,Area,P23,EBIRD,750,NA,38.4451,7,1,G472876,0,1,0,,,,NA,TRUE,0,
640,URN:CornellLabOfOrnithology:EBIRD:OBS165867744,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-07,6:30:00,obsr160903,S11743997,Area,P23,EBIRD,720,NA,38.4451,6,1,G473351,0,1,0,,,,NA,TRUE,0,
494,URN:CornellLabOfOrnithology:EBIRD:OBS379886627,46:03.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,US-CA_4698,32,,,Santa Barbara Island (SBA Co.),L109503,H,33.475842,-119.035716,2012-10-07,7:00:00,obsr202001,S28048096,Historical,P62,EBIRD,360,4.828,NA,1,1,,0,1,1,,Wes Fritz records entered by Nick Lethaby. ----Cloudy all night with initial 20 mph NW wind dropping to 5 mph. LA was clear during the night with WSW 5 mph wind becoming E after dawn.,,NA,TRUE,0,
624,URN:CornellLabOfOrnithology:EBIRD:OBS165973824,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,4,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-08,6:30:00,obsr160903,S11750555,Area,P23,EBIRD,750,NA,38.4451,6,1,G474429,0,1,0,,,,NA,TRUE,0,
633,URN:CornellLabOfOrnithology:EBIRD:OBS166079806,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-09,6:30:00,obsr160903,S11758114,Area,P23,EBIRD,720,NA,38.4451,6,1,G474800,0,1,0,,,,NA,TRUE,0,
627,URN:CornellLabOfOrnithology:EBIRD:OBS166159282,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-10,7:00:00,obsr160903,S11764436,Area,P23,EBIRD,720,NA,38.4451,6,1,G475322,0,1,0,,,,NA,TRUE,0,
631,URN:CornellLabOfOrnithology:EBIRD:OBS166360763,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-11,7:00:00,obsr160903,S11781910,Area,P23,EBIRD,720,NA,38.4451,6,1,G475691,0,1,0,,,,NA,TRUE,0,
628,URN:CornellLabOfOrnithology:EBIRD:OBS166436692,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-12,6:30:00,obsr160903,S11787491,Area,P23,EBIRD,720,NA,36.4217,6,1,G475990,0,1,0,,,,NA,TRUE,0,
630,URN:CornellLabOfOrnithology:EBIRD:OBS166541633,47:36.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-13,6:30:00,obsr160903,S11793966,Area,P23,EBIRD,720,NA,36.4217,6,1,G476556,0,1,0,,,,NA,TRUE,0,
638,URN:CornellLabOfOrnithology:EBIRD:OBS166644960,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,2,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-14,6:30:00,obsr160903,S11801109,Area,P23,EBIRD,660,NA,38.4451,6,1,G476830,0,1,0,,,,NA,TRUE,0,
636,URN:CornellLabOfOrnithology:EBIRD:OBS166736907,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-15,6:30:00,obsr160903,S11807582,Area,P23,EBIRD,720,NA,36.4217,6,1,G477308,0,1,0,,,,NA,TRUE,0,
622,URN:CornellLabOfOrnithology:EBIRD:OBS166825999,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-16,6:45:00,obsr160903,S11816104,Area,P23,EBIRD,660,NA,38.4451,6,1,G477739,0,1,0,,,,NA,TRUE,0,
632,URN:CornellLabOfOrnithology:EBIRD:OBS166919648,48:17.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-17,6:45:00,obsr160903,S11824310,Area,P23,EBIRD,600,NA,38.4451,6,1,G477914,0,1,0,,,,NA,TRUE,0,
637,URN:CornellLabOfOrnithology:EBIRD:OBS166986883,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-18,4:00:00,obsr160903,S11829442,Area,P23,EBIRD,960,NA,38.4451,6,1,G478236,0,1,0,,,,NA,TRUE,0,
639,URN:CornellLabOfOrnithology:EBIRD:OBS167063359,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-19,7:00:00,obsr160903,S11834960,Area,P23,EBIRD,720,NA,38.4451,6,1,G478646,0,1,0,,,,NA,TRUE,0,
635,URN:CornellLabOfOrnithology:EBIRD:OBS167155389,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-10-20,6:30:00,obsr160903,S11840727,Area,P23,EBIRD,720,NA,38.4451,6,1,G479139,0,1,0,,,,NA,TRUE,0,
641,URN:CornellLabOfOrnithology:EBIRD:OBS168692772,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2012-11-05,7:00:00,obsr160903,S11972179,Area,P23,EBIRD,720,NA,38.4451,4,1,G485923,0,1,0,,,,NA,TRUE,0,
463,URN:CornellLabOfOrnithology:EBIRD:OBS188371493,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,1,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2013-03-31,9:00:00,obsr351567,S13592319,Traveling,P22,EBIRD,900,3.219,NA,2,1,,0,1,0,,,,NA,TRUE,0,
464,URN:CornellLabOfOrnithology:EBIRD:OBS188555029,59:21.0,1950,species,Eurasian Collared-Dove,Streptopelia decaocto,,,3,,,,United States,US,California,US-CA,San Francisco,US-CA-075,US-CA_4741,NA,USFWS_513,,Southeast Farallon Island - restricted access,L329116,H,37.69852,-123.002789,2013-04-01,9:00:00,obsr351567,S13604472,Traveling,P22,EBIRD,600,2.414,NA,3,1,,0,1,0,,,,NA,TRUE,0,
